Time (s),Intensity
1,281
2,280
3,280
4,279
5,280
6,280
7,280
8,280
9,281
10,280
11,280
12,236
13,247
14,280
15,243
16,280
17,260
18,249
19,260
20,255
21,280
22,251
23,280
24,262
25,261
26,264
27,261
28,280
30,263
31,280
32,262
33,259
34,268
35,259
36,280
37,267
38,280
39,270
40,261
41,268
42,261
43,280
44,263
45,280
46,270
47,263
48,268
49,269
50,282
51,263
52,276
53,270
54,269
55,264
56,263
57,280
58,267
59,278
60,270
61,272
62,269
63,271
64,281
65,271
66,276
67,270
68,269
69,268
70,271
71,281
73,271
74,273
75,271
76,273
77,280
78,271
79,280
80,270
81,268
82,268
83,267
84,281
85,274
86,276
87,270
88,269
89,268
90,267
91,281
92,274
93,272
94,268
95,269
96,280
97,271
98,280
99,271
100,272
101,268
102,271
103,282
104,271
105,272
106,268
107,271
108,280
109,271
110,276
111,268
112,271
113,272
115,271
116,280
117,270
118,274
119,270
120,269
121,280
122,274
123,276
124,268
125,269
126,280
127,271
128,276
129,270
130,273
131,271
132,271
133,280
134,274
135,273
136,268
137,271
138,280
139,270
140,270
141,271
142,271
143,280
144,274
145,272
146,268
147,271
148,280
149,271
150,276
151,276
152,269
153,272
154,275
155,280
156,270
158,273
159,270
160,271
161,280
162,271
163,272
164,268
165,273
166,280
167,267
168,280
169,270
170,269
171,271
172,271
173,280
174,271
175,272
176,268
177,273
178,280
179,267
180,280
181,271
182,273
183,276
184,275
185,280
186,276
187,281
188,282
189,286
190,279
191,277
192,281
193,278
194,281
195,280
196,278
197,280
198,281
199,285
201,282
202,281
203,279
204,279
205,280
206,279
207,285
208,282
209,283
210,282
211,286
212,279
213,279
214,281
215,280
216,280
217,281
218,280
219,280
220,280
221,280
222,280
223,280
224,280
225,281
226,279
227,281
228,282
229,275
230,280
231,280
232,280
233,281
234,281
235,280
236,280
237,280
238,280
239,280
240,280
241,281
243,281
244,280
245,280
246,280
247,280
248,280
249,278
250,277
251,281
252,281
253,280
254,277
255,280
256,280
257,279
258,281
259,281
260,281
261,280
262,280
263,280
264,280
265,280
266,281
267,281
268,280
269,282
270,280
271,280
272,279
273,280
274,280
275,281
276,281
277,280
278,280
279,280
280,280
281,280
282,280
283,280
284,281
286,280
287,280
288,280
289,280
290,280
291,280
