Time (s),Intensity
1.0,444.0
2.0,444.0
3.0,444.0
3.0,443.0
4.0,444.0
8.0,444.0
22.0,391.0
36.0,416.0
50.0,434.0
66.0,420.0
80.0,426.0
94.0,431.0
109.0,440.0
125.0,430.0
141.0,433.0
156.0,440.0
171.0,429.0
187.0,429.0
203.0,440.0
218.0,428.0
234.0,433.0
249.0,440.0
265.0,447.0
281.0,445.0
296.0,444.0
312.0,443.0
328.0,442.0
343.0,442.0
359.0,444.0
374.0,444.0
389.0,444.0
406.0,445.0
421.0,444.0
436.0,444.0
452.0,443.0
468.0,443.0
484.0,444.0
499.0,444.0
514.0,444.0
531.0,444.0
546.0,444.0
561.0,444.0
577.0,443.0
593.0,443.0
609.0,444.0
624.0,444.0
639.0,444.0
655.0,444.0
671.0,444.0
686.0,444.0
702.0,444.0
717.0,444.0
733.0,444.0
749.0,444.0
764.0,444.0
780.0,444.0
796.0,443.0
811.0,443.0
827.0,443.0
842.0,444.0
858.0,444.0
874.0,445.0
889.0,444.0
904.0,444.0
920.0,444.0
936.0,443.0
952.0,443.0
967.0,444.0
982.0,444.0
999.0,444.0
1014.0,444.0
1030.0,444.0
1047.0,444.0
1064.0,444.0
1081.0,444.0
1097.0,444.0
1113.0,443.0
1131.0,443.0
1147.0,444.0
1164.0,444.0
1180.0,444.0
1197.0,443.0
1214.0,444.0
1230.0,444.0
1246.0,444.0
1264.0,444.0
1280.0,444.0
1297.0,444.0
1313.0,444.0
1330.0,444.0
1347.0,443.0
1363.0,444.0
1380.0,444.0
1397.0,443.0
1413.0,444.0
1430.0,444.0
1446.0,444.0
1464.0,444.0
1480.0,444.0
1496.0,444.0
1513.0,443.0
1530.0,444.0
1547.0,443.0
1563.0,444.0
1579.0,444.0
1597.0,444.0
1613.0,444.0
1629.0,444.0
1646.0,443.0
1663.0,443.0
1680.0,443.0
1696.0,443.0
1712.0,444.0
1730.0,443.0
1746.0,443.0
1763.0,443.0
1779.0,443.0
1796.0,443.0
1813.0,443.0
1829.0,444.0
1846.0,443.0
1863.0,444.0
1879.0,444.0
1896.0,443.0
1912.0,443.0
1929.0,443.0
1946.0,444.0
1962.0,444.0
1979.0,443.0
1996.0,443.0
2012.0,444.0
2029.0,444.0
2045.0,443.0
2063.0,443.0
2079.0,444.0
2095.0,443.0
2112.0,443.0
2129.0,443.0
2146.0,444.0
2162.0,444.0
2178.0,444.0
2196.0,443.0
2212.0,443.0
2228.0,444.0
2245.0,443.0
2262.0,443.0
2279.0,444.0
2295.0,444.0
2311.0,443.0
2329.0,443.0
2345.0,444.0
2362.0,444.0
2378.0,444.0
2395.0,443.0
2412.0,443.0
2428.0,444.0
2445.0,444.0
2462.0,444.0
2478.0,444.0
2495.0,444.0
2511.0,444.0
2529.0,444.0
2545.0,444.0
2561.0,443.0
2578.0,444.0
2595.0,444.0
2611.0,444.0
2628.0,443.0
2644.0,444.0
2662.0,443.0
2678.0,444.0
2694.0,444.0
2711.0,444.0
2728.0,443.0
2745.0,444.0
2761.0,444.0
2777.0,444.0
2795.0,444.0
2811.0,444.0
2828.0,444.0
2844.0,444.0
2861.0,444.0
2878.0,444.0
2894.0,444.0
2910.0,443.0
2928.0,444.0
2944.0,444.0
2961.0,444.0
2977.0,444.0
2994.0,444.0
3011.0,444.0
3027.0,444.0
3044.0,443.0
3061.0,442.0
3077.0,443.0
3094.0,444.0
3110.0,444.0
3128.0,444.0
3144.0,444.0
3160.0,444.0
3177.0,443.0
3194.0,443.0
3211.0,439.0
3227.0,440.0
3243.0,115.0
3260.0,15.0
3275.0,38.0
3290.0,16.0
3307.0,444.0
3324.0,445.0
3341.0,444.0
3357.0,443.0
3373.0,443.0
3391.0,444.0
3407.0,444.0
3424.0,445.0
3440.0,444.0
3457.0,444.0
3474.0,444.0
3490.0,444.0
3506.0,444.0
3524.0,444.0
3540.0,444.0
3557.0,445.0
3573.0,444.0
3590.0,445.0
3607.0,444.0
3623.0,445.0
3640.0,444.0
3657.0,444.0
3673.0,444.0
3690.0,445.0
