Time (s),Intensity
1,455
2,455
3,454
4,453
5,453
6,453
7,454
8,454
9,454
10,454
11,454
12,454
13,454
14,453
15,454
16,416
17,404
18,409
19,440
20,410
22,432
23,407
24,417
25,415
26,419
27,445
28,422
29,426
30,420
31,423
32,443
33,427
34,443
35,422
36,423
37,424
38,431
39,446
40,426
41,432
42,424
43,433
44,440
45,430
46,447
47,428
48,434
49,428
50,433
51,450
52,434
53,435
54,431
55,435
56,442
57,434
58,447
59,431
60,436
61,431
62,435
63,449
65,438
66,441
67,438
68,441
69,444
70,439
71,449
72,438
73,439
74,436
75,437
76,450
77,438
78,440
79,433
80,437
81,444
82,442
83,450
84,438
85,438
86,434
87,439
88,450
89,438
90,440
91,436
92,441
93,450
94,439
95,445
96,436
97,441
98,441
99,441
100,450
101,439
102,442
103,437
104,439
105,449
107,439
108,446
109,436
110,443
111,438
112,439
113,450
114,442
115,440
116,437
117,443
118,449
119,439
120,447
121,439
122,439
123,438
124,441
125,449
126,439
127,443
128,438
129,439
130,447
131,439
132,449
133,442
134,441
135,437
136,443
137,449
138,439
139,443
140,437
141,441
142,449
143,439
144,450
145,438
146,439
147,440
148,441
150,449
151,442
152,444
153,439
154,443
155,440
156,441
157,450
158,439
159,444
160,439
161,441
162,447
163,439
164,448
165,439
166,443
167,441
168,443
169,449
170,442
171,446
172,440
173,443
174,444
175,443
176,448
177,439
178,442
179,436
180,443
181,451
182,444
183,453
184,454
185,453
186,453
187,452
188,453
189,454
190,458
191,454
193,457
194,454
195,454
196,454
197,453
198,461
199,453
200,453
201,454
202,454
203,461
204,453
205,452
206,451
207,452
208,453
209,453
210,454
211,453
212,453
213,453
214,447
215,442
216,453
217,454
218,453
219,453
220,452
221,453
222,453
223,453
224,453
225,454
226,454
227,453
228,453
229,453
230,453
231,453
232,454
233,453
235,451
236,453
237,453
238,452
239,452
240,453
241,453
242,454
243,453
244,453
245,453
246,453
247,453
248,452
249,453
250,453
251,453
252,454
253,453
254,452
255,452
256,453
257,451
258,453
259,453
260,453
261,453
262,451
263,453
264,453
265,453
266,453
267,453
268,453
269,453
270,452
271,452
272,453
273,453
274,453
275,453
276,453
278,453
279,452
280,452
281,452
282,453
283,453
284,453
285,453
286,453
287,453
288,453
289,452
290,453
291,453
292,454
293,454
294,454
295,453
296,453
297,453
298,453
299,453
300,453
301,453
302,453
303,452
304,453
305,453
306,453
307,453
308,453
309,453
310,453
311,453
312,453
313,453
314,453
315,453
316,453
317,453
318,453
319,453
321,453
322,453
323,453
324,453
325,453
326,453
327,453
328,453
329,453
330,453
331,453
332,454
333,454
334,454
335,454
336,453
337,453
338,453
339,453
340,453
341,453
342,453
343,453
344,453
345,453
346,453
347,453
348,453
349,453
350,454
351,453
352,454
353,453
354,453
355,453
356,453
357,453
358,454
359,454
360,453
361,453
363,453
364,453
365,453
366,453
367,454
368,453
369,453
370,453
371,452
372,453
373,453
374,454
375,453
376,453
377,454
378,453
379,453
380,453
381,453
382,453
383,454
384,454
385,454
386,453
387,453
388,453
389,453
390,453
391,454
392,454
393,454
394,454
395,453
396,453
397,453
398,453
399,453
400,454
401,454
402,453
403,453
404,453
