Time (s),Intensity
1,522
2,521
3,521
4,521
5,520
6,520
7,520
8,521
9,522
10,522
11,521
12,521
13,467
14,501
15,470
16,475
17,472
18,475
19,499
20,475
21,504
22,482
23,482
24,476
25,483
26,506
27,486
28,496
29,482
30,487
31,490
32,493
34,508
35,487
36,500
37,490
38,493
39,494
40,491
41,511
42,491
43,501
44,495
45,496
46,498
47,495
48,512
49,499
50,504
51,494
52,500
53,498
54,501
55,511
56,495
57,508
58,498
59,501
60,500
61,503
62,510
63,500
64,512
65,498
66,501
67,497
68,501
69,505
70,501
71,513
72,499
73,505
74,501
75,505
77,504
78,505
79,515
80,503
81,507
82,502
83,502
84,501
85,502
86,514
87,506
88,511
89,502
90,506
91,502
92,503
93,515
94,506
95,509
96,502
97,503
98,507
99,506
100,515
101,504
102,508
103,502
104,507
105,512
106,504
107,514
108,504
109,510
110,502
111,505
112,512
113,507
114,514
115,503
116,505
117,504
119,507
120,514
121,503
122,512
123,505
124,506
125,501
126,507
127,516
128,504
129,508
130,506
131,506
132,507
133,505
134,515
135,506
136,507
137,505
138,507
139,509
140,504
141,515
142,504
143,507
144,505
145,507
146,511
147,504
148,516
149,504
150,506
151,506
152,505
153,513
154,506
155,515
156,505
157,507
158,505
159,506
160,513
162,508
163,514
164,502
165,509
166,502
167,505
168,514
169,506
170,513
171,505
172,507
173,502
174,506
175,515
176,503
177,511
178,506
179,507
180,503
181,507
182,514
183,506
184,516
185,514
186,515
187,519
188,516
189,520
190,523
191,529
192,520
193,520
194,521
195,517
196,521
197,520
198,524
199,521
200,522
201,522
202,522
203,525
205,521
206,524
207,521
208,521
209,522
210,517
211,491
212,520
213,521
214,520
215,523
216,520
217,520
218,520
219,521
220,520
221,520
222,520
223,520
224,517
225,520
226,521
227,521
228,521
229,519
230,518
231,519
232,519
233,520
234,520
235,520
236,520
237,520
238,520
239,520
240,520
241,520
242,520
243,520
244,521
245,520
247,520
248,519
249,520
250,519
251,516
252,520
253,520
254,520
255,519
256,520
257,520
258,520
259,520
260,521
261,520
262,521
263,520
264,520
265,520
266,520
267,520
268,521
269,521
270,519
271,517
272,519
273,519
274,520
275,520
276,521
277,521
278,520
279,520
280,520
281,520
282,520
283,520
284,520
285,521
286,521
287,520
288,521
290,521
291,520
292,520
293,521
294,521
295,520
296,520
297,520
298,520
299,520
300,520
301,520
302,521
303,520
304,520
305,520
306,520
307,520
308,521
309,521
310,522
311,520
312,520
313,520
314,520
315,520
316,520
317,520
318,520
319,520
320,520
321,520
322,520
