Time (s),Intensity
1,520
2,519
3,519
4,519
6,520
7,519
8,519
9,519
10,463
11,496
12,466
13,489
14,470
15,469
16,472
17,471
18,504
19,475
20,488
21,478
22,485
23,488
24,487
25,508
26,487
27,492
28,480
29,485
30,496
31,492
32,508
33,486
34,496
35,486
36,494
37,502
38,495
39,509
40,495
41,493
42,492
43,497
44,506
45,495
46,510
47,492
49,498
50,495
51,499
52,508
53,495
54,510
55,495
56,501
57,499
58,502
59,511
60,498
61,507
62,495
63,498
64,495
65,499
66,500
67,498
68,508
69,496
70,500
71,497
72,499
73,512
74,501
75,507
76,502
77,505
78,505
79,501
80,513
81,500
82,503
83,500
84,505
85,511
86,503
87,512
88,500
89,503
91,501
92,506
93,513
94,503
95,511
96,500
97,505
98,504
99,504
100,513
101,502
102,510
103,504
104,504
105,503
106,503
107,513
108,504
109,507
110,500
111,504
112,511
113,503
114,513
115,501
116,507
117,503
118,505
119,512
120,504
121,510
122,502
123,504
124,504
125,507
126,513
127,502
128,508
129,503
130,505
131,507
132,506
134,514
135,502
136,506
137,504
138,505
139,510
140,506
141,514
142,503
143,506
144,505
145,505
146,512
147,505
148,513
149,503
150,506
151,505
152,505
153,512
154,505
155,509
156,501
157,507
158,504
159,505
160,513
161,506
162,507
163,501
164,507
165,509
166,503
167,514
168,504
169,506
170,501
171,507
172,510
173,503
174,513
175,503
177,504
178,505
179,503
180,512
181,506
182,513
183,510
184,516
185,518
186,521
187,520
188,521
189,517
190,518
191,517
192,519
193,516
194,521
195,519
196,518
197,520
198,521
199,520
200,520
201,527
202,520
203,519
204,521
205,518
206,499
207,517
208,519
209,520
210,522
211,520
212,521
213,519
214,520
215,520
216,520
217,520
219,519
220,519
221,519
222,519
223,519
224,520
225,519
226,507
227,518
228,520
229,519
230,519
231,519
232,520
233,520
234,520
235,520
236,519
237,519
238,519
239,519
240,519
241,520
242,520
243,520
244,520
245,520
246,514
247,519
248,520
249,519
250,519
251,520
252,519
253,519
254,519
255,519
256,519
257,519
258,519
259,518
260,519
262,519
263,519
264,519
265,520
266,509
267,519
268,519
269,519
270,519
271,519
272,519
273,519
274,519
275,519
276,520
277,519
278,519
279,519
280,519
281,519
282,520
283,519
284,520
285,520
286,520
287,519
288,519
289,520
290,520
291,520
292,519
293,519
294,519
295,519
296,519
297,519
298,519
299,520
300,520
301,519
302,519
303,519
305,520
306,520
307,519
308,520
309,520
310,519
311,519
312,519
313,519
314,519
315,520
316,520
317,520
318,520
319,519
320,519
321,519
322,520
323,519
324,521
325,521
326,520
327,519
328,519
329,519
330,519
331,519
332,520
333,520
334,520
335,519
336,519
337,519
338,519
339,520
340,520
341,520
342,520
343,519
344,520
345,520
347,519
348,519
349,520
350,520
351,520
352,520
353,519
354,519
355,519
356,519
357,519
358,520
359,520
360,519
361,519
362,519
363,519
364,520
365,520
366,521
367,520
368,519
369,519
370,519
371,519
372,519
373,519
374,520
375,519
376,519
377,519
378,519
379,519
380,519
381,519
382,520
383,520
384,520
385,520
386,519
387,519
388,519
390,519
391,519
392,520
393,519
394,514
395,518
396,519
397,519
398,519
399,519
400,520
401,519
402,519
403,519
404,519
405,520
406,520
407,520
408,520
409,520
410,518
411,519
412,519
413,517
414,519
415,520
416,520
417,520
418,519
419,519
420,519
421,519
422,519
423,520
424,521
425,521
426,520
427,519
428,519
429,519
430,519
431,519
433,520
434,520
435,519
436,519
437,519
438,519
439,519
440,520
441,520
442,520
443,519
444,520
445,520
446,520
447,519
448,519
449,520
450,520
451,520
452,519
453,519
454,519
455,519
456,519
457,520
458,519
459,519
460,519
461,519
462,519
463,519
464,520
465,521
466,520
467,520
468,520
469,519
470,519
471,519
472,519
473,520
475,519
476,520
477,519
478,519
479,519
480,519
481,519
482,520
483,520
484,520
485,520
486,520
487,519
488,519
489,519
490,519
491,520
492,520
493,520
494,519
495,519
496,519
497,519
498,520
499,520
500,520
501,520
502,519
503,519
504,520
505,520
506,520
507,520
508,520
509,520
510,520
511,519
512,519
513,519
514,520
515,520
516,520
518,520
519,520
520,519
521,519
522,519
523,520
524,520
525,521
526,521
527,520
528,519
529,519
530,519
531,518
532,519
533,520
534,519
535,519
536,519
537,519
538,519
539,520
540,520
541,520
542,520
543,519
544,520
545,520
546,520
547,519
548,520
549,519
550,520
551,519
552,518
553,519
554,519
555,519
556,520
557,519
558,520
559,520
561,519
562,519
563,519
564,520
565,521
566,521
567,520
568,520
569,519
570,509
571,518
572,519
573,519
574,519
575,519
576,519
577,519
578,519
579,519
580,519
581,520
582,519
583,520
584,520
585,520
586,519
587,519
588,519
589,519
590,520
591,520
592,520
593,519
594,519
595,519
596,519
597,519
598,520
599,520
600,520
601,519
603,519
604,519
605,520
606,520
607,520
608,520
609,520
610,520
611,519
612,519
613,519
614,519
615,520
616,520
617,520
618,519
619,519
620,519
621,519
622,519
623,520
624,521
625,520
626,520
627,520
628,519
629,516
630,519
631,519
632,519
633,519
634,519
635,519
636,519
637,519
638,519
639,519
640,520
641,520
642,519
643,520
644,520
646,520
647,520
648,520
649,520
650,520
651,520
652,519
653,519
654,519
655,519
656,520
657,519
658,520
659,519
660,520
661,519
662,519
663,520
664,521
665,521
666,521
667,520
668,520
669,519
670,519
671,519
672,519
673,518
674,520
675,520
676,519
677,519
678,519
679,519
680,519
681,520
682,520
683,520
684,521
685,520
686,519
687,519
689,520
690,520
691,520
692,520
693,520
694,519
695,519
696,519
697,519
698,519
699,520
700,520
701,519
702,519
703,519
704,520
705,520
706,520
707,520
708,520
709,520
710,519
711,519
712,519
713,519
714,520
715,520
716,520
717,520
718,519
719,519
720,519
721,519
722,520
723,520
724,521
725,520
726,520
727,519
728,519
729,520
731,519
732,519
733,520
734,520
735,519
736,519
737,519
738,519
739,520
740,520
741,520
742,520
743,520
744,520
745,520
746,520
747,520
748,519
749,520
750,520
751,520
752,519
753,519
754,519
755,519
756,520
757,520
758,520
759,520
760,520
761,519
762,519
763,520
764,521
765,521
766,520
767,520
768,519
769,519
770,519
771,519
772,519
774,520
775,520
776,519
777,519
778,519
779,519
780,519
781,519
782,520
783,520
784,520
785,521
786,520
787,519
788,519
789,519
790,520
791,520
792,520
793,519
794,519
795,519
796,519
797,519
798,520
799,520
800,520
801,519
802,519
803,519
804,520
805,520
806,520
807,520
808,520
809,520
810,519
811,519
812,519
813,519
814,520
815,520
817,520
818,520
819,519
820,519
821,519
822,519
823,520
824,520
825,521
826,521
827,519
828,519
829,519
830,513
831,519
832,520
833,520
834,520
835,519
836,519
837,519
838,519
839,520
840,520
841,520
842,519
843,519
844,520
845,520
846,519
847,520
848,520
849,520
850,520
851,519
852,519
853,519
854,519
855,519
856,520
857,520
859,520
860,519
861,519
862,519
863,519
864,520
865,521
866,521
867,520
868,520
869,519
870,518
871,517
872,519
873,519
874,520
875,519
876,519
877,519
878,519
879,519
880,519
881,519
882,519
883,519
884,520
885,520
886,520
887,519
888,519
889,519
890,520
891,520
892,519
893,519
894,519
895,519
896,519
897,520
898,520
899,520
900,520
902,520
903,519
904,519
905,520
906,521
907,520
908,520
909,520
910,518
911,518
912,519
913,515
914,519
915,520
916,520
917,519
918,519
919,519
920,519
921,519
922,519
923,520
924,520
925,520
926,520
927,519
928,519
929,518
930,519
931,519
932,520
933,520
934,520
935,519
936,519
937,519
938,519
939,520
940,520
941,520
942,520
943,519
945,520
946,520
947,519
948,519
949,520
950,519
951,519
952,519
953,519
954,519
955,519
956,519
957,519
958,520
959,519
960,519
961,519
962,519
963,519
964,520
965,521
966,521
967,520
968,519
969,518
970,517
971,517
972,519
973,520
974,519
975,520
976,519
977,519
978,519
979,519
980,519
981,519
982,520
983,520
984,520
985,520
987,519
988,519
989,519
990,520
991,520
992,520
993,520
994,519
995,519
996,519
997,519
998,520
999,520
1000,520
1001,520
1002,519
1003,519
1004,519
