Time (s),Intensity
1,456
2,456
3,456
4,456
5,456
6,456
7,456
8,456
9,456
10,456
11,456
12,399
13,409
14,424
15,411
16,447
17,414
18,420
19,420
21,423
22,444
23,419
24,446
25,420
26,421
27,420
28,423
29,448
30,423
31,438
32,431
33,427
34,428
35,435
36,448
37,430
38,434
39,430
40,433
41,446
42,434
43,451
44,430
45,437
46,437
47,435
48,450
49,435
50,445
51,436
52,433
53,440
54,439
55,452
56,439
57,442
58,438
59,441
60,446
61,439
62,452
64,438
65,440
66,437
67,441
68,452
69,442
70,447
71,441
72,443
73,440
74,442
75,452
76,438
77,440
78,440
79,445
80,450
81,441
82,452
83,438
84,441
85,442
86,443
87,452
88,442
89,447
90,444
91,443
92,442
93,439
94,453
95,442
96,444
97,438
98,445
99,452
100,442
101,446
102,442
103,445
104,443
106,442
107,446
108,444
109,444
110,439
111,445
112,450
113,442
114,452
115,442
116,443
117,440
118,445
119,452
120,442
121,449
122,440
123,443
124,446
125,443
126,452
127,443
128,445
129,441
130,445
131,454
132,442
133,448
134,444
135,443
136,444
137,445
138,453
139,444
140,444
141,439
142,445
143,451
144,442
145,451
146,444
147,445
149,444
150,443
151,451
152,443
153,447
154,442
155,445
156,446
157,446
158,452
159,439
160,447
161,442
162,443
163,451
164,443
165,452
166,443
167,443
168,444
169,443
170,451
171,446
172,450
173,444
174,445
175,440
176,447
177,452
178,442
179,448
180,446
181,453
182,454
183,453
184,456
185,454
186,460
187,458
188,459
189,458
190,459
192,456
193,456
194,454
195,456
196,454
197,456
198,459
199,464
200,456
201,455
202,455
203,456
204,456
205,456
206,456
207,456
208,445
209,453
210,453
211,456
212,456
213,456
214,456
215,456
216,455
217,455
218,455
219,455
220,456
221,456
222,456
223,456
224,456
225,455
226,455
227,456
228,456
229,455
230,457
231,456
232,456
234,455
235,455
236,455
237,456
238,455
239,456
240,456
241,456
242,455
243,455
244,455
245,456
246,456
247,457
248,457
249,456
250,456
251,455
252,455
253,456
254,456
255,456
256,456
257,456
258,456
259,455
260,455
261,456
262,456
263,456
264,455
265,456
266,456
267,456
268,456
269,456
270,456
271,456
272,456
273,456
274,456
275,455
277,455
278,456
279,456
280,456
281,456
282,456
283,456
284,455
285,455
286,455
287,456
288,456
289,457
290,456
291,456
292,455
293,455
294,455
295,456
296,456
