Time (s),Intensity
1,457
2,456
3,456
4,456
5,456
6,455
7,455
8,456
9,456
10,456
11,457
12,457
13,456
15,456
16,455
17,456
18,407
19,446
20,414
21,416
22,414
23,417
24,430
25,415
26,446
27,422
28,427
29,421
30,421
31,440
32,423
33,448
34,430
35,432
36,421
37,425
38,445
39,427
40,447
41,434
42,430
43,433
44,431
45,451
46,431
47,447
48,434
49,433
50,433
51,439
52,451
53,438
54,440
55,436
56,435
58,447
59,435
60,448
61,438
62,441
63,440
64,441
65,451
66,438
67,440
68,436
69,439
70,451
71,439
72,446
73,439
74,443
75,446
76,443
77,453
78,439
79,443
80,437
81,439
82,451
83,440
84,444
85,440
86,443
87,452
88,438
89,444
90,442
91,443
92,448
93,442
94,451
95,444
96,443
97,442
98,441
99,452
101,444
102,443
103,440
104,443
105,453
106,442
107,444
108,438
109,445
110,449
111,442
112,452
113,444
114,444
115,437
116,443
117,453
118,442
119,446
120,444
121,443
122,442
123,443
124,453
125,442
126,444
127,444
128,445
129,447
130,446
131,452
132,439
133,446
134,440
135,443
136,452
137,443
138,451
139,444
140,443
141,440
143,445
144,453
145,442
146,450
147,442
148,443
149,445
150,445
151,452
152,446
153,445
154,441
155,447
156,451
157,443
158,451
159,441
160,445
161,442
162,443
163,453
164,443
165,444
166,444
167,445
168,447
169,446
170,452
171,443
172,446
173,441
174,444
175,452
176,442
177,450
178,442
179,445
180,444
181,443
182,452
183,446
184,451
186,450
187,452
188,455
189,452
190,456
191,454
192,458
193,458
194,458
195,456
196,459
197,459
198,455
199,454
200,455
201,456
202,457
203,458
204,469
205,456
206,455
207,456
208,456
209,456
210,456
211,456
212,457
213,456
214,454
215,452
216,453
217,456
218,456
219,457
220,456
221,456
222,456
223,456
224,455
225,456
226,456
227,457
229,456
230,456
231,456
232,455
233,456
234,439
235,453
236,457
237,457
238,456
239,456
240,456
241,455
242,456
243,456
244,456
245,456
246,456
247,456
248,455
249,456
250,456
251,456
252,456
253,456
254,457
255,455
256,454
257,449
258,456
259,456
260,457
261,456
262,456
263,456
264,456
265,456
266,456
267,456
268,456
269,457
271,457
272,456
273,456
274,456
275,456
276,456
277,456
278,457
279,457
280,456
281,456
282,456
283,456
284,456
285,457
286,457
287,457
288,457
289,456
290,456
291,456
292,456
293,456
294,457
295,457
296,456
297,456
298,456
299,456
300,456
301,456
302,456
303,456
304,456
305,456
306,456
307,456
308,456
309,456
310,457
311,456
312,457
314,457
315,456
316,456
317,456
318,456
319,456
320,457
321,456
322,456
323,456
324,455
325,455
326,456
327,456
328,457
329,456
330,456
331,456
332,456
333,456
334,456
335,456
336,457
337,457
338,456
339,456
340,456
341,456
342,456
343,456
344,456
345,457
346,456
347,456
348,456
349,456
350,456
351,456
352,457
353,457
354,457
355,456
357,456
358,456
359,456
360,456
361,457
362,457
363,456
364,456
365,456
366,456
367,456
368,456
369,456
370,457
371,457
372,456
373,456
374,456
375,456
376,456
377,456
378,456
379,456
380,456
381,456
382,456
383,456
384,456
385,457
386,457
387,456
388,456
389,456
390,456
391,456
392,456
393,457
394,457
395,456
396,456
397,456
399,456
400,455
401,456
402,456
403,456
404,457
405,456
406,456
407,456
408,456
409,456
410,456
411,457
412,457
413,457
414,457
415,455
416,456
417,456
418,456
419,457
420,457
421,456
422,456
423,456
424,456
425,455
426,456
427,456
428,457
429,456
430,456
431,455
432,456
433,456
434,456
435,457
436,457
437,457
438,456
439,456
440,455
442,456
443,456
444,456
445,457
446,457
447,456
448,456
449,456
450,456
451,456
452,457
453,457
454,457
455,456
456,456
457,453
458,456
459,456
460,456
461,456
462,457
463,453
464,456
465,456
466,456
467,456
468,456
469,457
470,457
471,456
472,456
473,456
474,456
475,456
476,456
477,455
478,456
479,456
480,456
481,456
482,455
483,456
485,456
486,457
487,457
488,456
489,456
490,455
491,456
492,456
493,457
494,457
495,457
496,456
497,456
498,456
499,456
500,456
501,456
502,456
503,457
504,456
505,456
506,456
507,455
508,455
509,456
510,456
511,457
512,457
513,457
514,456
515,456
516,456
517,456
518,456
519,457
520,457
521,456
522,456
523,455
524,456
525,456
527,457
528,457
529,457
530,457
531,456
532,456
533,456
534,457
535,456
536,457
537,457
538,456
539,456
540,456
541,456
542,456
543,456
544,457
545,456
546,456
547,456
548,456
549,456
550,456
551,456
552,457
553,457
554,457
555,456
556,456
557,456
558,456
559,456
560,457
561,457
562,456
563,456
564,456
565,456
566,456
567,456
568,456
570,457
571,457
572,456
573,456
574,456
575,456
576,456
577,457
578,457
579,457
580,456
581,456
582,456
583,455
584,456
585,456
586,456
587,456
588,456
589,456
590,456
591,456
592,456
593,457
594,457
595,457
596,456
597,456
598,456
599,456
600,456
601,456
602,456
