Time (s),Intensity
1.0,512.0
2.0,512.0
3.0,511.0
4.0,512.0
5.0,512.0
6.0,512.0
7.0,457.0
8.0,488.0
9.0,462.0
10.0,496.0
11.0,466.0
12.0,467.0
13.0,468.0
14.0,467.0
15.0,493.0
16.0,475.0
17.0,500.0
18.0,471.0
19.0,477.0
20.0,473.0
21.0,481.0
22.0,491.0
23.0,483.0
24.0,500.0
25.0,478.0
26.0,490.0
27.0,476.0
28.0,483.0
29.0,482.0
30.0,483.0
32.0,503.0
33.0,486.0
34.0,495.0
35.0,486.0
36.0,484.0
37.0,480.0
38.0,489.0
39.0,502.0
40.0,484.0
41.0,500.0
42.0,488.0
43.0,492.0
44.0,489.0
45.0,491.0
46.0,503.0
47.0,488.0
48.0,501.0
49.0,486.0
50.0,489.0
51.0,485.0
52.0,489.0
53.0,502.0
54.0,490.0
55.0,503.0
56.0,493.0
57.0,497.0
58.0,492.0
59.0,495.0
60.0,503.0
61.0,490.0
62.0,504.0
63.0,494.0
64.0,498.0
65.0,495.0
66.0,493.0
67.0,502.0
68.0,495.0
69.0,506.0
70.0,494.0
71.0,495.0
72.0,493.0
74.0,499.0
75.0,500.0
76.0,493.0
77.0,506.0
78.0,494.0
79.0,497.0
80.0,494.0
81.0,499.0
82.0,498.0
83.0,495.0
84.0,507.0
85.0,495.0
86.0,499.0
87.0,496.0
88.0,496.0
89.0,494.0
90.0,500.0
91.0,507.0
92.0,495.0
93.0,501.0
94.0,492.0
95.0,499.0
96.0,496.0
97.0,496.0
98.0,507.0
99.0,495.0
100.0,502.0
101.0,495.0
102.0,495.0
103.0,496.0
104.0,496.0
105.0,507.0
106.0,497.0
107.0,503.0
108.0,497.0
109.0,496.0
110.0,497.0
111.0,497.0
112.0,504.0
113.0,497.0
114.0,507.0
115.0,500.0
117.0,497.0
118.0,496.0
119.0,497.0
120.0,500.0
121.0,498.0
122.0,506.0
123.0,501.0
124.0,500.0
125.0,498.0
126.0,497.0
127.0,497.0
128.0,499.0
129.0,506.0
130.0,497.0
131.0,503.0
132.0,496.0
133.0,498.0
134.0,497.0
135.0,496.0
136.0,506.0
137.0,495.0
138.0,506.0
139.0,496.0
140.0,501.0
141.0,494.0
142.0,499.0
143.0,505.0
144.0,496.0
145.0,507.0
146.0,495.0
147.0,501.0
148.0,494.0
149.0,500.0
150.0,504.0
151.0,499.0
152.0,506.0
153.0,498.0
154.0,499.0
155.0,499.0
156.0,498.0
157.0,501.0
158.0,496.0
160.0,507.0
161.0,496.0
162.0,502.0
163.0,504.0
164.0,500.0
165.0,498.0
166.0,499.0
167.0,507.0
168.0,498.0
169.0,502.0
170.0,496.0
171.0,499.0
172.0,500.0
173.0,499.0
174.0,506.0
175.0,502.0
176.0,497.0
177.0,500.0
178.0,497.0
179.0,506.0
180.0,499.0
181.0,507.0
182.0,496.0
183.0,501.0
184.0,493.0
185.0,500.0
186.0,506.0
187.0,500.0
188.0,501.0
189.0,499.0
190.0,498.0
191.0,499.0
192.0,501.0
193.0,507.0
194.0,496.0
195.0,502.0
196.0,494.0
197.0,502.0
198.0,502.0
199.0,499.0
200.0,506.0
202.0,498.0
203.0,499.0
204.0,498.0
205.0,503.0
206.0,508.0
207.0,498.0
208.0,504.0
209.0,494.0
210.0,501.0
211.0,497.0
212.0,499.0
213.0,507.0
214.0,499.0
215.0,501.0
216.0,498.0
217.0,503.0
218.0,501.0
219.0,497.0
220.0,507.0
221.0,496.0
222.0,504.0
223.0,495.0
224.0,501.0
225.0,497.0
226.0,500.0
227.0,506.0
228.0,499.0
229.0,506.0
230.0,499.0
231.0,500.0
232.0,498.0
233.0,497.0
234.0,507.0
235.0,496.0
236.0,506.0
237.0,495.0
238.0,502.0
239.0,496.0
240.0,501.0
241.0,507.0
242.0,499.0
243.0,508.0
245.0,499.0
246.0,500.0
247.0,500.0
248.0,499.0
249.0,502.0
250.0,497.0
251.0,507.0
252.0,496.0
253.0,502.0
254.0,502.0
255.0,501.0
256.0,496.0
257.0,500.0
258.0,507.0
259.0,499.0
260.0,502.0
261.0,498.0
262.0,497.0
263.0,498.0
264.0,499.0
265.0,507.0
266.0,503.0
267.0,505.0
268.0,495.0
269.0,501.0
270.0,494.0
271.0,501.0
272.0,506.0
273.0,500.0
274.0,506.0
275.0,499.0
276.0,498.0
277.0,497.0
278.0,502.0
279.0,506.0
280.0,497.0
281.0,507.0
282.0,495.0
283.0,503.0
284.0,494.0
285.0,500.0
286.0,504.0
288.0,501.0
289.0,507.0
290.0,499.0
291.0,502.0
292.0,498.0
293.0,497.0
