Time (s),Intensity
1.0,517.0
2.0,516.0
3.0,516.0
4.0,516.0
5.0,516.0
6.0,515.0
7.0,515.0
8.0,516.0
9.0,517.0
10.0,516.0
11.0,516.0
12.0,516.0
13.0,482.0
15.0,467.0
16.0,500.0
17.0,466.0
18.0,480.0
19.0,471.0
20.0,475.0
21.0,482.0
22.0,475.0
23.0,504.0
24.0,476.0
25.0,480.0
26.0,473.0
27.0,479.0
28.0,497.0
29.0,483.0
30.0,506.0
31.0,484.0
32.0,483.0
33.0,482.0
34.0,491.0
35.0,500.0
36.0,490.0
37.0,507.0
38.0,490.0
39.0,492.0
40.0,490.0
41.0,488.0
42.0,492.0
43.0,494.0
44.0,507.0
45.0,491.0
46.0,502.0
47.0,493.0
48.0,493.0
49.0,488.0
50.0,493.0
51.0,508.0
52.0,497.0
53.0,510.0
54.0,496.0
55.0,499.0
56.0,495.0
58.0,499.0
59.0,505.0
60.0,499.0
61.0,510.0
62.0,498.0
63.0,502.0
64.0,495.0
65.0,496.0
66.0,493.0
67.0,498.0
68.0,510.0
69.0,500.0
70.0,510.0
71.0,496.0
72.0,498.0
73.0,497.0
74.0,501.0
75.0,507.0
76.0,498.0
77.0,511.0
78.0,501.0
79.0,504.0
80.0,495.0
81.0,500.0
82.0,502.0
83.0,502.0
84.0,510.0
85.0,502.0
86.0,506.0
87.0,496.0
88.0,503.0
89.0,498.0
90.0,499.0
91.0,511.0
92.0,502.0
93.0,508.0
94.0,502.0
95.0,502.0
96.0,497.0
97.0,503.0
98.0,510.0
100.0,502.0
101.0,512.0
102.0,500.0
103.0,505.0
104.0,499.0
105.0,502.0
106.0,506.0
107.0,501.0
108.0,512.0
109.0,501.0
110.0,505.0
111.0,501.0
112.0,503.0
113.0,504.0
114.0,502.0
115.0,511.0
116.0,500.0
117.0,506.0
118.0,502.0
119.0,502.0
120.0,502.0
121.0,501.0
122.0,511.0
123.0,501.0
124.0,508.0
125.0,500.0
126.0,503.0
127.0,502.0
128.0,501.0
129.0,510.0
130.0,500.0
131.0,512.0
132.0,501.0
133.0,505.0
134.0,503.0
135.0,503.0
136.0,505.0
137.0,501.0
138.0,512.0
139.0,501.0
140.0,508.0
141.0,499.0
