Time (s),Intensity
1,519
2,519
3,519
4,519
5,519
6,519
7,519
8,518
9,518
11,519
12,520
13,519
14,519
15,505
16,472
17,468
18,467
19,480
20,475
21,503
22,478
23,480
24,470
25,483
26,495
27,480
28,503
29,478
30,484
31,479
32,487
33,500
34,490
35,507
36,484
37,493
38,488
39,487
40,508
41,490
42,504
43,489
44,496
45,488
46,497
47,507
48,494
49,504
50,491
51,496
53,499
54,497
55,510
56,495
57,500
58,497
59,499
60,503
61,495
62,510
63,497
64,501
65,496
66,500
67,510
68,500
69,509
70,501
71,504
72,500
73,503
74,512
75,500
76,505
77,498
78,504
79,499
80,499
81,511
82,500
83,506
84,502
85,504
86,504
87,502
88,512
89,500
90,505
91,503
92,504
93,507
94,501
96,512
97,503
98,507
99,499
100,503
101,509
102,502
103,513
104,500
105,504
106,499
107,505
108,512
109,503
110,509
111,502
112,507
113,503
114,503
115,512
116,504
117,508
118,500
119,503
120,506
121,503
122,513
123,502
124,508
125,502
126,502
127,510
128,505
129,512
130,501
131,507
132,502
133,503
134,512
135,505
136,509
137,500
139,507
140,506
141,503
142,513
143,504
144,505
145,501
146,507
147,512
148,502
149,513
150,503
151,505
152,502
153,505
154,512
155,503
156,514
157,502
158,505
159,504
160,504
161,511
162,506
163,513
164,501
165,507
166,501
167,503
168,511
169,503
170,513
171,505
172,507
173,501
174,505
175,512
176,503
177,513
178,502
179,505
181,504
182,503
183,511
184,506
185,513
186,509
187,516
188,517
189,514
190,517
191,520
192,520
193,519
194,524
195,519
196,518
197,519
198,519
199,520
200,519
201,523
202,519
203,520
204,520
205,520
206,525
207,519
208,520
209,519
210,519
211,519
212,482
213,518
214,519
215,519
216,519
217,518
218,518
219,519
220,519
221,519
222,519
224,519
225,518
226,518
227,518
228,519
229,519
230,519
231,520
232,517
233,516
234,518
235,518
236,519
237,519
238,519
239,519
240,519
241,519
242,518
243,518
244,519
245,519
246,519
247,519
248,519
249,519
250,519
251,518
252,517
253,513
254,518
255,518
256,519
257,518
258,513
259,518
260,518
261,518
262,519
263,519
264,519
265,519
267,518
268,518
269,518
270,518
271,519
272,520
273,518
274,518
275,518
276,517
277,517
278,516
279,518
280,518
281,519
282,518
283,518
284,518
285,516
286,518
287,519
288,519
289,519
290,519
291,519
292,519
293,518
294,518
295,518
296,518
297,518
298,518
299,518
300,517
301,518
302,519
303,519
304,519
305,519
306,519
307,518
309,518
310,518
311,519
312,519
313,519
314,519
315,519
316,518
317,518
318,518
319,518
320,519
321,519
322,519
323,519
324,519
325,518
326,518
327,518
328,518
329,519
330,519
331,519
332,519
333,518
334,518
335,518
336,518
337,518
338,519
339,519
340,518
341,518
342,518
343,518
344,518
345,519
346,519
347,518
348,518
349,518
350,519
352,519
353,518
354,518
355,514
356,518
357,518
358,518
359,517
360,518
361,518
362,518
363,518
364,518
365,518
366,518
367,518
368,518
369,518
370,519
371,520
372,520
373,518
374,518
375,517
376,517
377,515
378,518
379,518
380,519
381,518
382,518
383,518
384,518
385,518
386,518
387,518
388,518
389,518
390,519
391,519
392,518
393,518
395,518
396,518
397,519
398,518
399,518
400,518
401,518
402,518
403,518
404,519
405,518
406,518
407,518
408,518
409,517
410,518
411,519
412,519
413,519
414,518
415,518
416,518
417,518
418,518
419,518
420,518
421,519
422,518
423,518
424,518
425,518
426,518
427,518
428,518
429,518
430,519
431,519
432,518
433,518
434,518
435,518
437,518
438,518
439,518
440,518
441,518
442,518
443,517
444,518
445,518
446,518
447,518
448,518
449,518
450,518
451,519
452,519
453,518
454,518
455,518
456,518
457,518
458,517
459,517
460,518
461,518
462,518
463,518
464,518
465,518
466,518
467,518
468,518
469,518
470,519
471,519
472,518
473,518
474,517
475,517
476,517
477,518
478,518
480,518
481,518
482,518
483,518
484,517
485,517
486,517
487,518
488,517
489,518
490,517
491,518
492,518
493,517
494,517
495,518
496,518
497,518
498,518
499,517
500,518
501,517
502,518
503,518
504,518
505,518
506,518
507,517
508,517
509,517
510,518
511,518
512,518
513,518
514,518
515,518
516,517
517,517
518,518
519,518
520,518
521,518
523,518
524,518
525,517
526,517
527,517
528,517
529,518
530,518
531,519
532,519
533,517
534,517
535,517
536,518
537,518
538,518
539,518
540,518
541,517
542,517
543,517
544,517
545,518
546,518
547,518
548,518
549,517
550,518
551,518
552,518
553,518
554,518
555,518
556,518
557,517
558,517
559,517
560,517
561,517
562,518
563,518
565,517
566,517
567,517
568,517
569,517
570,517
571,519
572,519
573,518
574,517
575,517
576,517
577,517
578,518
579,518
580,518
581,518
582,517
583,517
584,517
585,517
586,517
587,518
588,518
589,517
590,518
591,518
592,518
593,517
594,518
595,518
596,517
597,518
598,517
599,517
600,517
601,518
602,517
